DATE,GT10 Govt,GT2 Govt,10-feb
2012-10-08,1.744,0.26,1.484
2012-10-09,1.714,0.26,1.454
2012-10-10,1.675,0.262,1.413
2012-10-11,1.671,0.264,1.407
2012-10-12,1.657,0.262,1.395
2012-10-15,1.664,0.26,1.404
2012-10-16,1.719,0.268,1.451
2012-10-17,1.819,0.296,1.523
2012-10-18,1.835,0.3,1.535
2012-10-19,1.764,0.296,1.468
2012-10-22,1.814,0.309,1.505
2012-10-23,1.758,0.289,1.469
2012-10-24,1.79,0.291,1.499
2012-10-25,1.824,0.313,1.511
2012-10-26,1.746,0.299,1.447
2012-10-29,1.719,0.291,1.428
2012-10-30,1.719,0.291,1.428
2012-10-31,1.691,0.283,1.408
2012-11-01,1.725,0.283,1.442
2012-11-02,1.716,0.284,1.432
2012-11-05,1.685,0.276,1.409
2012-11-06,1.752,0.303,1.449
2012-11-07,1.648,0.272,1.376
2012-11-08,1.616,0.26,1.356
2012-11-09,1.607,0.26,1.347
2012-11-12,1.607,0.26,1.347
2012-11-13,1.595,0.252,1.343
2012-11-14,1.592,0.248,1.344
2012-11-15,1.594,0.244,1.35
2012-11-16,1.581,0.24,1.341
2012-11-19,1.614,0.244,1.37
2012-11-20,1.667,0.256,1.411
2012-11-21,1.68,0.272,1.408
2012-11-22,1.68,0.272,1.408
2012-11-23,1.691,0.272,1.419
2012-11-26,1.663,0.268,1.395
2012-11-27,1.638,0.262,1.376
2012-11-28,1.629,0.264,1.365
2012-11-29,1.616,0.256,1.36
2012-11-30,1.616,0.248,1.368
2012-12-03,1.622,0.252,1.37
2012-12-04,1.604,0.244,1.36
2012-12-05,1.588,0.24,1.348
2012-12-06,1.587,0.24,1.347
2012-12-07,1.622,0.24,1.382
2012-12-10,1.617,0.236,1.381
2012-12-11,1.655,0.24,1.415
2012-12-12,1.699,0.244,1.455
2012-12-13,1.731,0.252,1.479
2012-12-14,1.702,0.236,1.466
2012-12-17,1.773,0.252,1.521
2012-12-18,1.818,0.28,1.538
2012-12-19,1.802,0.276,1.526
2012-12-20,1.797,0.272,1.525
2012-12-21,1.764,0.268,1.496
2012-12-24,1.775,0.268,1.507
2012-12-25,1.775,0.268,1.507
2012-12-26,1.752,0.268,1.484
2012-12-27,1.737,0.264,1.473
2012-12-28,1.702,0.248,1.454
2012-12-31,1.758,0.249,1.509
2013-01-01,1.758,0.249,1.509
2013-01-02,1.838,0.257,1.581
2013-01-03,1.913,0.269,1.644
2013-01-04,1.9,0.265,1.635
2013-01-07,1.898,0.266,1.632
2013-01-08,1.869,0.254,1.615
2013-01-09,1.858,0.242,1.616
2013-01-10,1.897,0.25,1.647
2013-01-11,1.869,0.251,1.618
2013-01-14,1.846,0.247,1.599
2013-01-15,1.837,0.247,1.59
2013-01-16,1.819,0.243,1.576
2013-01-17,1.88,0.264,1.616
2013-01-18,1.843,0.252,1.591
2013-01-21,1.843,0.252,1.591
2013-01-22,1.843,0.244,1.599
2013-01-23,1.825,0.236,1.589
2013-01-24,1.851,0.241,1.61
2013-01-25,1.95,0.274,1.676
2013-01-28,1.962,0.276,1.686
2013-01-29,2,0.279,1.721
2013-01-30,1.993,0.268,1.725
2013-01-31,1.986,0.264,1.722
2013-02-01,2.016,0.264,1.752
2013-02-04,1.956,0.252,1.704
2013-02-05,1.999,0.256,1.743
2013-02-06,1.961,0.248,1.713
2013-02-07,1.958,0.252,1.706
2013-02-08,1.951,0.252,1.699
2013-02-11,1.964,0.256,1.708
2013-02-12,1.978,0.264,1.714
2013-02-13,2.029,0.276,1.753
2013-02-14,1.998,0.264,1.734
2013-02-15,2.003,0.268,1.735
2013-02-18,2.003,0.268,1.735
2013-02-19,2.029,0.272,1.757
2013-02-20,2.01,0.26,1.75
2013-02-21,1.977,0.252,1.725
2013-02-22,1.963,0.25,1.713
2013-02-25,1.865,0.24,1.625
2013-02-26,1.882,0.244,1.638
2013-02-27,1.902,0.244,1.658
2013-02-28,1.876,0.236,1.64
2013-03-01,1.842,0.236,1.606
2013-03-04,1.876,0.236,1.64
2013-03-05,1.899,0.24,1.659
2013-03-06,1.938,0.248,1.69
2013-03-07,1.997,0.252,1.745
2013-03-08,2.044,0.252,1.792
2013-03-11,2.058,0.256,1.802
2013-03-12,2.017,0.256,1.761
2013-03-13,2.022,0.26,1.762
2013-03-14,2.03,0.264,1.766
2013-03-15,1.99,0.252,1.738
2013-03-18,1.956,0.244,1.712
2013-03-19,1.903,0.24,1.663
2013-03-20,1.959,0.248,1.711
2013-03-21,1.912,0.248,1.664
2013-03-22,1.926,0.252,1.674
2013-03-25,1.921,0.244,1.677
2013-03-26,1.91,0.248,1.662
2013-03-27,1.846,0.244,1.602
2013-03-28,1.85,0.244,1.606
2013-03-29,1.85,0.244,1.606
2013-04-01,1.832,0.24,1.592
2013-04-02,1.86,0.24,1.62
2013-04-03,1.812,0.228,1.584
2013-04-04,1.763,0.228,1.535
2013-04-05,1.714,0.23,1.484
2013-04-08,1.747,0.232,1.515
2013-04-09,1.751,0.232,1.519
2013-04-10,1.804,0.232,1.572
2013-04-11,1.79,0.232,1.558
2013-04-12,1.722,0.228,1.494
2013-04-15,1.681,0.22,1.461
2013-04-16,1.723,0.228,1.495
2013-04-17,1.696,0.228,1.468
2013-04-18,1.686,0.228,1.458
2013-04-19,1.706,0.232,1.474
2013-04-22,1.694,0.224,1.47
2013-04-23,1.707,0.228,1.479
2013-04-24,1.706,0.229,1.477
2013-04-25,1.709,0.227,1.482
2013-04-26,1.664,0.213,1.451
2013-04-29,1.671,0.209,1.462
2013-04-30,1.673,0.209,1.464
2013-05-01,1.63,0.202,1.428
2013-05-02,1.626,0.198,1.428
2013-05-03,1.739,0.218,1.521
2013-05-06,1.76,0.214,1.546
2013-05-07,1.779,0.222,1.557
2013-05-08,1.767,0.222,1.545
2013-05-09,1.812,0.222,1.59
2013-05-10,1.898,0.239,1.659
2013-05-13,1.921,0.239,1.682
2013-05-14,1.975,0.247,1.728
2013-05-15,1.936,0.239,1.697
2013-05-16,1.882,0.231,1.651
2013-05-17,1.951,0.244,1.707
2013-05-20,1.966,0.24,1.726
2013-05-21,1.927,0.236,1.691
2013-05-22,2.04,0.248,1.792
2013-05-23,2.017,0.249,1.768
2013-05-24,2.009,0.249,1.76
2013-05-27,2.009,0.249,1.76
2013-05-28,2.166,0.29,1.876
2013-05-29,2.116,0.295,1.821
2013-05-30,2.112,0.295,1.817
2013-05-31,2.129,0.295,1.834
2013-06-03,2.12,0.293,1.827
2013-06-04,2.147,0.299,1.848
2013-06-05,2.09,0.288,1.802
2013-06-06,2.078,0.29,1.788
2013-06-07,2.173,0.304,1.869
2013-06-10,2.211,0.312,1.899
2013-06-11,2.186,0.324,1.862
2013-06-12,2.229,0.328,1.901
2013-06-13,2.15,0.284,1.866
2013-06-14,2.13,0.272,1.858
2013-06-17,2.183,0.264,1.919
2013-06-18,2.186,0.264,1.922
2013-06-19,2.354,0.308,2.046
2013-06-20,2.415,0.329,2.086
2013-06-21,2.532,0.37,2.162
2013-06-24,2.538,0.386,2.152
2013-06-25,2.609,0.407,2.202
2013-06-26,2.536,0.381,2.155
2013-06-27,2.473,0.353,2.12
2013-06-28,2.487,0.357,2.13
2013-07-01,2.477,0.353,2.124
2013-07-02,2.47,0.349,2.121
2013-07-03,2.504,0.365,2.139
2013-07-04,2.504,0.365,2.139
2013-07-05,2.74,0.397,2.343
2013-07-08,2.637,0.361,2.276
2013-07-09,2.635,0.369,2.266
2013-07-10,2.625,0.353,2.272
2013-07-11,2.573,0.331,2.242
2013-07-12,2.583,0.341,2.242
2013-07-15,2.538,0.329,2.209
2013-07-16,2.533,0.325,2.208
2013-07-17,2.49,0.301,2.189
2013-07-18,2.529,0.305,2.224
2013-07-19,2.485,0.3,2.185
2013-07-22,2.481,0.304,2.177
2013-07-23,2.506,0.308,2.198
2013-07-24,2.589,0.35,2.239
2013-07-25,2.572,0.323,2.249
2013-07-26,2.563,0.315,2.248
2013-07-29,2.603,0.319,2.284
2013-07-30,2.611,0.315,2.296
2013-07-31,2.577,0.311,2.266
2013-08-01,2.707,0.327,2.38
2013-08-02,2.597,0.299,2.298
2013-08-05,2.634,0.303,2.331
2013-08-06,2.643,0.307,2.336
2013-08-07,2.6,0.304,2.296
2013-08-08,2.59,0.304,2.286
2013-08-09,2.579,0.304,2.275
2013-08-12,2.621,0.308,2.313
2013-08-13,2.72,0.332,2.388
2013-08-14,2.714,0.328,2.386
2013-08-15,2.767,0.348,2.419
2013-08-16,2.826,0.341,2.485
2013-08-19,2.881,0.353,2.528
2013-08-20,2.815,0.341,2.474
2013-08-21,2.894,0.369,2.525
2013-08-22,2.885,0.39,2.495
2013-08-23,2.816,0.378,2.438
2013-08-26,2.786,0.366,2.42
2013-08-27,2.71,0.358,2.352
2013-08-28,2.766,0.397,2.369
2013-08-29,2.763,0.397,2.366
2013-08-30,2.785,0.401,2.384
2013-09-02,2.785,0.401,2.384
2013-09-03,2.859,0.416,2.443
2013-09-04,2.898,0.472,2.426
2013-09-05,2.995,0.52,2.475
2013-09-06,2.935,0.457,2.478
2013-09-09,2.913,0.445,2.468
2013-09-10,2.965,0.473,2.492
2013-09-11,2.913,0.445,2.468
2013-09-12,2.91,0.445,2.465
2013-09-13,2.886,0.433,2.453
2013-09-16,2.865,0.389,2.476
2013-09-17,2.848,0.373,2.475
2013-09-18,2.689,0.323,2.366
2013-09-19,2.753,0.337,2.416
2013-09-20,2.735,0.332,2.403
2013-09-23,2.701,0.332,2.369
2013-09-24,2.656,0.328,2.328
2013-09-25,2.629,0.342,2.287
2013-09-26,2.651,0.342,2.309
2013-09-27,2.625,0.334,2.291
2013-09-30,2.611,0.319,2.292
2013-10-01,2.651,0.331,2.32
2013-10-02,2.618,0.319,2.299
2013-10-03,2.606,0.311,2.295
2013-10-04,2.646,0.331,2.315
2013-10-07,2.627,0.343,2.284
2013-10-08,2.633,0.383,2.25
2013-10-09,2.664,0.359,2.305
2013-10-10,2.682,0.344,2.338
2013-10-11,2.688,0.352,2.336
2013-10-14,2.688,0.352,2.336
2013-10-15,2.729,0.356,2.373
2013-10-16,2.664,0.332,2.332
2013-10-17,2.59,0.312,2.278
2013-10-18,2.579,0.313,2.266
2013-10-21,2.602,0.313,2.289
2013-10-22,2.513,0.293,2.22
2013-10-23,2.503,0.309,2.194
2013-10-24,2.521,0.305,2.216
2013-10-25,2.51,0.301,2.209
2013-10-28,2.524,0.305,2.219
2013-10-29,2.504,0.315,2.189
2013-10-30,2.539,0.315,2.224
2013-10-31,2.555,0.307,2.248
2013-11-01,2.623,0.311,2.312
2013-11-04,2.604,0.303,2.301
2013-11-05,2.671,0.303,2.368
2013-11-06,2.643,0.292,2.351
2013-11-07,2.601,0.284,2.317
2013-11-08,2.749,0.312,2.437
2013-11-11,2.749,0.312,2.437
2013-11-12,2.774,0.328,2.446
2013-11-13,2.7,0.3,2.4
2013-11-14,2.691,0.292,2.399
2013-11-15,2.704,0.292,2.412
2013-11-18,2.667,0.28,2.387
2013-11-19,2.708,0.288,2.42
2013-11-20,2.8,0.276,2.524
2013-11-21,2.785,0.272,2.513
2013-11-22,2.744,0.28,2.464
2013-11-25,2.729,0.28,2.449
2013-11-26,2.709,0.291,2.418
2013-11-27,2.738,0.287,2.451
2013-11-28,2.738,0.287,2.451
2013-11-29,2.745,0.283,2.462
2013-12-02,2.796,0.287,2.509
2013-12-03,2.783,0.287,2.496
2013-12-04,2.835,0.291,2.544
2013-12-05,2.873,0.303,2.57
2013-12-06,2.856,0.304,2.552
2013-12-09,2.84,0.3,2.54
2013-12-10,2.802,0.3,2.502
2013-12-11,2.854,0.308,2.546
2013-12-12,2.878,0.324,2.554
2013-12-13,2.866,0.326,2.54
2013-12-16,2.879,0.332,2.547
2013-12-17,2.836,0.32,2.516
2013-12-18,2.894,0.334,2.56
2013-12-19,2.93,0.366,2.564
2013-12-20,2.89,0.378,2.512
2013-12-23,2.928,0.385,2.543
2013-12-24,2.979,0.397,2.582
2013-12-25,2.979,0.397,2.582
2013-12-26,2.991,0.409,2.582
2013-12-27,3.001,0.389,2.612
2013-12-30,2.971,0.381,2.59
2013-12-31,3.029,0.382,2.647
2014-01-01,3.029,0.382,2.647
2014-01-02,2.99,0.382,2.608
2014-01-03,2.996,0.398,2.598
2014-01-06,2.959,0.395,2.564
2014-01-07,2.94,0.393,2.547
2014-01-08,2.99,0.427,2.563
2014-01-09,2.966,0.431,2.535
2014-01-10,2.859,0.372,2.487
2014-01-13,2.827,0.358,2.469
2014-01-14,2.872,0.38,2.492
2014-01-15,2.892,0.392,2.5
2014-01-16,2.842,0.385,2.457
2014-01-17,2.82,0.373,2.447
2014-01-20,2.82,0.373,2.447
2014-01-21,2.83,0.377,2.453
2014-01-22,2.866,0.402,2.464
2014-01-23,2.778,0.362,2.416
2014-01-24,2.716,0.338,2.378
2014-01-27,2.749,0.342,2.407
2014-01-28,2.75,0.342,2.408
2014-01-29,2.678,0.353,2.325
2014-01-30,2.696,0.346,2.35
2014-01-31,2.645,0.33,2.315
2014-02-03,2.577,0.296,2.281
2014-02-04,2.63,0.314,2.316
2014-02-05,2.668,0.314,2.354
2014-02-06,2.701,0.322,2.379
2014-02-07,2.684,0.305,2.379
2014-02-10,2.668,0.309,2.359
2014-02-11,2.726,0.333,2.393
2014-02-12,2.762,0.341,2.421
2014-02-13,2.733,0.313,2.42
2014-02-14,2.744,0.313,2.431
2014-02-17,2.744,0.313,2.431
2014-02-18,2.708,0.301,2.407
2014-02-19,2.74,0.317,2.423
2014-02-20,2.752,0.32,2.432
2014-02-21,2.732,0.316,2.416
2014-02-24,2.739,0.32,2.419
2014-02-25,2.703,0.316,2.387
2014-02-26,2.666,0.326,2.34
2014-02-27,2.64,0.323,2.317
2014-02-28,2.648,0.319,2.329
2014-03-03,2.602,0.303,2.299
2014-03-04,2.699,0.335,2.364
2014-03-05,2.706,0.335,2.371
2014-03-06,2.738,0.343,2.395
2014-03-07,2.789,0.371,2.418
2014-03-10,2.778,0.368,2.41
2014-03-11,2.769,0.372,2.397
2014-03-12,2.731,0.364,2.367
2014-03-13,2.645,0.34,2.305
2014-03-14,2.655,0.344,2.311
2014-03-17,2.693,0.361,2.332
2014-03-18,2.673,0.349,2.324
2014-03-19,2.773,0.422,2.351
2014-03-20,2.773,0.422,2.351
2014-03-21,2.743,0.427,2.316
2014-03-24,2.729,0.435,2.294
2014-03-25,2.749,0.427,2.322
2014-03-26,2.693,0.444,2.249
2014-03-27,2.682,0.448,2.234
2014-03-28,2.722,0.452,2.27
2014-03-31,2.719,0.42,2.299
2014-04-01,2.753,0.432,2.321
2014-04-02,2.805,0.456,2.349
2014-04-03,2.798,0.456,2.342
2014-04-04,2.722,0.413,2.309
2014-04-07,2.701,0.397,2.304
2014-04-08,2.682,0.397,2.285
2014-04-09,2.691,0.365,2.326
2014-04-10,2.648,0.353,2.295
2014-04-11,2.626,0.357,2.269
2014-04-14,2.648,0.369,2.279
2014-04-15,2.629,0.369,2.26
2014-04-16,2.629,0.369,2.26
2014-04-17,2.722,0.397,2.325
2014-04-18,2.722,0.397,2.325
2014-04-21,2.716,0.393,2.323
2014-04-22,2.711,0.401,2.31
2014-04-23,2.7,0.444,2.256
2014-04-24,2.681,0.44,2.241
2014-04-25,2.663,0.432,2.231
2014-04-28,2.701,0.434,2.267
2014-04-29,2.692,0.44,2.252
2014-04-30,2.647,0.412,2.235
2014-05-01,2.614,0.408,2.206
2014-05-02,2.585,0.424,2.161
2014-05-05,2.608,0.421,2.187
2014-05-06,2.592,0.425,2.167
2014-05-07,2.589,0.401,2.188
2014-05-08,2.617,0.389,2.228
2014-05-09,2.624,0.385,2.239
2014-05-12,2.662,0.397,2.265
2014-05-13,2.61,0.381,2.229
2014-05-14,2.544,0.369,2.175
2014-05-15,2.49,0.353,2.137
2014-05-16,2.524,0.361,2.163
2014-05-19,2.545,0.345,2.2
2014-05-20,2.512,0.337,2.175
2014-05-21,2.533,0.341,2.192
2014-05-22,2.551,0.345,2.206
2014-05-23,2.533,0.344,2.189
2014-05-26,2.533,0.344,2.189
2014-05-27,2.515,0.346,2.169
2014-05-28,2.444,0.367,2.077
2014-05-29,2.465,0.377,2.088
2014-05-30,2.477,0.375,2.102
2014-06-02,2.528,0.389,2.139
2014-06-03,2.599,0.401,2.198
2014-06-04,2.603,0.393,2.21
2014-06-05,2.583,0.381,2.202
2014-06-06,2.588,0.401,2.187
2014-06-09,2.604,0.421,2.183
2014-06-10,2.645,0.441,2.204
2014-06-11,2.64,0.433,2.207
2014-06-12,2.596,0.439,2.157
2014-06-13,2.604,0.451,2.153
2014-06-16,2.598,0.47,2.128
2014-06-17,2.653,0.482,2.171
2014-06-18,2.585,0.446,2.139
2014-06-19,2.621,0.45,2.171
2014-06-20,2.606,0.458,2.148
2014-06-23,2.627,0.466,2.161
2014-06-24,2.579,0.458,2.121
2014-06-25,2.56,0.482,2.078
2014-06-26,2.529,0.465,2.064
2014-06-27,2.535,0.463,2.072
2014-06-30,2.531,0.459,2.072
2014-07-01,2.566,0.467,2.099
2014-07-02,2.627,0.482,2.145
2014-07-03,2.639,0.508,2.131
2014-07-04,2.639,0.508,2.131
2014-07-07,2.612,0.514,2.098
2014-07-08,2.557,0.506,2.051
2014-07-09,2.551,0.478,2.073
2014-07-10,2.537,0.456,2.081
2014-07-11,2.517,0.45,2.067
2014-07-14,2.548,0.462,2.086
2014-07-15,2.548,0.478,2.07
2014-07-16,2.527,0.486,2.041
2014-07-17,2.447,0.446,2.001
2014-07-18,2.482,0.48,2.002
2014-07-21,2.468,0.492,1.976
2014-07-22,2.461,0.474,1.987
2014-07-23,2.466,0.47,1.996
2014-07-24,2.503,0.494,2.009
2014-07-25,2.466,0.49,1.976
2014-07-28,2.486,0.502,1.984
2014-07-29,2.461,0.541,1.92
2014-07-30,2.558,0.557,2.001
2014-07-31,2.559,0.53,2.029
2014-08-01,2.493,0.474,2.019
2014-08-04,2.483,0.466,2.017
2014-08-05,2.485,0.464,2.021
2014-08-06,2.472,0.458,2.014
2014-08-07,2.412,0.431,1.981
2014-08-08,2.421,0.446,1.975
2014-08-11,2.428,0.442,1.986
2014-08-12,2.45,0.434,2.016
2014-08-13,2.418,0.414,2.004
2014-08-14,2.402,0.418,1.984
2014-08-15,2.341,0.409,1.932
2014-08-18,2.394,0.417,1.977
2014-08-19,2.401,0.429,1.972
2014-08-20,2.427,0.474,1.953
2014-08-21,2.408,0.47,1.938
2014-08-22,2.403,0.494,1.909
2014-08-25,2.383,0.502,1.881
2014-08-26,2.397,0.494,1.903
2014-08-27,2.358,0.514,1.844
2014-08-28,2.337,0.502,1.835
2014-08-29,2.344,0.49,1.854
2014-09-01,2.344,0.49,1.854
2014-09-02,2.422,0.526,1.896
2014-09-03,2.397,0.518,1.879
2014-09-04,2.451,0.534,1.917
2014-09-05,2.46,0.51,1.95
2014-09-08,2.472,0.53,1.942
2014-09-09,2.504,0.558,1.946
2014-09-10,2.542,0.57,1.972
2014-09-11,2.551,0.562,1.989
2014-09-12,2.611,0.562,2.049
2014-09-15,2.59,0.542,2.048
2014-09-16,2.593,0.538,2.055
2014-09-17,2.621,0.571,2.05
2014-09-18,2.615,0.563,2.052
2014-09-19,2.575,0.567,2.008
2014-09-22,2.565,0.551,2.014
2014-09-23,2.528,0.539,1.989
2014-09-24,2.565,0.589,1.976
2014-09-25,2.503,0.553,1.95
2014-09-26,2.529,0.577,1.952
2014-09-29,2.478,0.573,1.905
2014-09-30,2.49,0.569,1.921
2014-10-01,2.386,0.518,1.868
2014-10-02,2.426,0.526,1.9
2014-10-03,2.435,0.559,1.876
2014-10-06,2.421,0.534,1.887
2014-10-07,2.34,0.506,1.834
2014-10-08,2.322,0.45,1.872
2014-10-09,2.314,0.442,1.872
2014-10-10,2.281,0.426,1.855
2014-10-13,2.281,0.426,1.855
2014-10-14,2.198,0.37,1.828
2014-10-15,2.137,0.31,1.827
2014-10-16,2.157,0.345,1.812
2014-10-17,2.194,0.373,1.821
2014-10-20,2.192,0.353,1.839
2014-10-21,2.223,0.364,1.859
2014-10-22,2.217,0.36,1.857
2014-10-23,2.272,0.388,1.884
2014-10-24,2.269,0.388,1.881
2014-10-27,2.261,0.384,1.877
2014-10-28,2.297,0.396,1.901
2014-10-29,2.318,0.483,1.835
2014-10-30,2.306,0.471,1.835
2014-10-31,2.336,0.493,1.843
2014-11-03,2.343,0.513,1.83
2014-11-04,2.334,0.514,1.82
2014-11-05,2.343,0.524,1.819
2014-11-06,2.387,0.552,1.835
2014-11-07,2.298,0.501,1.797
2014-11-10,2.361,0.537,1.824
2014-11-11,2.361,0.537,1.824
2014-11-12,2.372,0.541,1.831
2014-11-13,2.341,0.517,1.824
2014-11-14,2.321,0.514,1.807
2014-11-17,2.341,0.51,1.831
2014-11-18,2.316,0.506,1.81
2014-11-19,2.36,0.523,1.837
2014-11-20,2.338,0.511,1.827
2014-11-21,2.311,0.503,1.808
2014-11-24,2.307,0.495,1.812
2014-11-25,2.258,0.522,1.736
2014-11-26,2.246,0.518,1.728
2014-11-27,2.246,0.518,1.728
2014-11-28,2.165,0.47,1.695
2014-12-01,2.236,0.498,1.738
2014-12-02,2.293,0.538,1.755
2014-12-03,2.281,0.557,1.724
2014-12-04,2.235,0.542,1.693
2014-12-05,2.307,0.645,1.662
2014-12-08,2.258,0.63,1.628
2014-12-09,2.214,0.614,1.6
2014-12-10,2.165,0.57,1.595
2014-12-11,2.163,0.602,1.561
2014-12-12,2.083,0.542,1.541
2014-12-15,2.119,0.578,1.541
2014-12-16,2.06,0.554,1.506
2014-12-17,2.137,0.619,1.518
2014-12-18,2.208,0.633,1.575
2014-12-19,2.163,0.64,1.523
2014-12-22,2.159,0.661,1.498
2014-12-23,2.262,0.741,1.521
2014-12-24,2.264,0.741,1.523
2014-12-25,2.264,0.741,1.523
2014-12-26,2.251,0.741,1.51
2014-12-29,2.203,0.71,1.493
2014-12-30,2.188,0.686,1.502
2014-12-31,2.172,0.666,1.506
2015-01-01,2.172,0.666,1.506
2015-01-02,2.111,0.667,1.444
2015-01-05,2.033,0.659,1.374
2015-01-06,1.941,0.627,1.314
2015-01-07,1.969,0.611,1.358
2015-01-08,2.019,0.607,1.412
2015-01-09,1.946,0.563,1.383
2015-01-12,1.908,0.547,1.361
2015-01-13,1.901,0.541,1.36
2015-01-14,1.856,0.503,1.353
2015-01-15,1.716,0.414,1.302
2015-01-16,1.838,0.486,1.352
2015-01-19,1.838,0.486,1.352
2015-01-20,1.789,0.493,1.296
2015-01-21,1.873,0.509,1.364
2015-01-22,1.864,0.519,1.345
2015-01-23,1.798,0.488,1.31
2015-01-26,1.825,0.513,1.312
2015-01-27,1.824,0.513,1.311
2015-01-28,1.722,0.467,1.255
2015-01-29,1.752,0.518,1.234
2015-01-30,1.642,0.451,1.191
2015-02-02,1.665,0.461,1.204
2015-02-03,1.792,0.51,1.282
2015-02-04,1.752,0.486,1.266
2015-02-05,1.821,0.522,1.299
2015-02-06,1.958,0.646,1.312
2015-02-09,1.978,0.654,1.324
2015-02-10,1.998,0.652,1.346
2015-02-11,2.018,0.666,1.352
2015-02-12,1.985,0.626,1.359
2015-02-13,2.051,0.643,1.408
2015-02-16,2.051,0.643,1.408
2015-02-17,2.139,0.664,1.475
2015-02-18,2.081,0.599,1.482
2015-02-19,2.115,0.619,1.496
2015-02-20,2.113,0.634,1.479
2015-02-23,2.058,0.604,1.454
2015-02-24,1.981,0.555,1.426
2015-02-25,1.97,0.605,1.365
2015-02-26,2.03,0.648,1.382
2015-02-27,1.994,0.62,1.374
2015-03-02,2.083,0.664,1.419
2015-03-03,2.12,0.68,1.44
2015-03-04,2.118,0.657,1.461
2015-03-05,2.116,0.641,1.475
2015-03-06,2.242,0.725,1.517
2015-03-09,2.192,0.694,1.498
2015-03-10,2.131,0.682,1.449
2015-03-11,2.109,0.682,1.427
2015-03-12,2.117,0.666,1.451
2015-03-13,2.115,0.659,1.456
2015-03-16,2.073,0.651,1.422
2015-03-17,2.051,0.674,1.377
2015-03-18,1.921,0.554,1.367
2015-03-19,1.969,0.611,1.358
2015-03-20,1.931,0.583,1.348
2015-03-23,1.912,0.571,1.341
2015-03-24,1.874,0.559,1.315
2015-03-25,1.926,0.604,1.322
2015-03-26,1.99,0.612,1.378
2015-03-27,1.962,0.596,1.366
2015-03-30,1.948,0.581,1.367
2015-03-31,1.924,0.557,1.367
2015-04-01,1.858,0.537,1.321
2015-04-02,1.912,0.542,1.37
2015-04-03,1.84,0.478,1.362
2015-04-06,1.896,0.497,1.399
2015-04-07,1.886,0.518,1.368
2015-04-08,1.906,0.534,1.372
2015-04-09,1.96,0.55,1.41
2015-04-10,1.948,0.558,1.39
2015-04-13,1.928,0.53,1.398
2015-04-14,1.899,0.514,1.385
2015-04-15,1.889,0.498,1.391
2015-04-16,1.891,0.486,1.405
2015-04-17,1.866,0.51,1.356
2015-04-20,1.89,0.522,1.368
2015-04-21,1.91,0.518,1.392
2015-04-22,1.98,0.547,1.433
2015-04-23,1.959,0.53,1.429
2015-04-24,1.909,0.506,1.403
2015-04-27,1.922,0.518,1.404
2015-04-28,2.004,0.563,1.441
2015-04-29,2.04,0.559,1.481
2015-04-30,2.033,0.569,1.464
2015-05-01,2.114,0.597,1.517
2015-05-04,2.145,0.601,1.544
2015-05-05,2.186,0.625,1.561
2015-05-06,2.244,0.637,1.607
2015-05-07,2.181,0.633,1.548
2015-05-08,2.149,0.574,1.575
2015-05-11,2.281,0.618,1.663
2015-05-12,2.25,0.598,1.652
2015-05-13,2.294,0.578,1.716
2015-05-14,2.231,0.546,1.685
2015-05-15,2.143,0.538,1.605
2015-05-18,2.235,0.579,1.656
2015-05-19,2.289,0.615,1.674
2015-05-20,2.249,0.587,1.662
2015-05-21,2.191,0.575,1.616
2015-05-22,2.21,0.616,1.594
2015-05-25,2.21,0.616,1.594
2015-05-26,2.14,0.614,1.526
2015-05-27,2.129,0.65,1.479
2015-05-28,2.136,0.631,1.505
2015-05-29,2.122,0.607,1.515
2015-06-01,2.18,0.647,1.533
2015-06-02,2.263,0.655,1.608
2015-06-03,2.365,0.675,1.69
2015-06-04,2.308,0.663,1.645
2015-06-05,2.408,0.711,1.697
2015-06-08,2.383,0.683,1.7
2015-06-09,2.439,0.719,1.72
2015-06-10,2.485,0.727,1.758
2015-06-11,2.378,0.715,1.663
2015-06-12,2.393,0.728,1.665
2015-06-15,2.357,0.704,1.653
2015-06-16,2.31,0.687,1.623
2015-06-17,2.317,0.651,1.666
2015-06-18,2.335,0.635,1.7
2015-06-19,2.259,0.619,1.64
2015-06-22,2.373,0.66,1.713
2015-06-23,2.41,0.68,1.73
2015-06-24,2.368,0.682,1.686
2015-06-25,2.41,0.69,1.72
2015-06-26,2.474,0.714,1.76
2015-06-29,2.325,0.635,1.69
2015-06-30,2.354,0.645,1.709
2015-07-01,2.423,0.69,1.733
2015-07-02,2.383,0.629,1.754
2015-07-03,2.383,0.629,1.754
2015-07-06,2.286,0.591,1.695
2015-07-07,2.259,0.587,1.672
2015-07-08,2.193,0.543,1.65
2015-07-09,2.322,0.587,1.735
2015-07-10,2.398,0.639,1.759
2015-07-13,2.455,0.679,1.776
2015-07-14,2.402,0.639,1.763
2015-07-15,2.353,0.627,1.726
2015-07-16,2.351,0.657,1.694
2015-07-17,2.348,0.667,1.681
2015-07-20,2.373,0.708,1.665
2015-07-21,2.326,0.68,1.646
2015-07-22,2.324,0.708,1.616
2015-07-23,2.269,0.696,1.573
2015-07-24,2.263,0.68,1.583
2015-07-27,2.218,0.652,1.566
2015-07-28,2.251,0.67,1.581
2015-07-29,2.287,0.706,1.581
2015-07-30,2.26,0.729,1.531
2015-07-31,2.181,0.663,1.518
